ADC1	ADC2
1243	9
1241	10
1243	9
1242	8
1244	18
1242	13
1243	12
1242	9
1243	8
1243	9
1243	9
1241	10
1245	12
1243	12
1243	9
1242	11
1241	11
1242	9
1242	6
1243	8
1243	10
1241	9
1243	9
1241	14
1241	10
1243	10
1243	11
1245	9
1242	8
1243	8
1245	11
1240	11
1243	10
1240	6
1242	9
1241	9
1243	8
1240	9
1242	10
1242	7
1243	9
1244	10
1243	10
1243	9
1243	13
1243	7
1243	9
1242	10
1241	8
1241	13
1242	10
1242	10
1242	10
1244	10
1242	8
1241	10
1242	11
1242	10
1243	9
1243	9
1241	10
1243	10
1246	9
1246	11
1244	9
1245	12
1243	11
1241	8
1242	10
1240	11
1242	9
1241	11
1241	9
1244	8
1243	10
1244	9
1241	11
1241	12
1242	9
1243	8
1241	15
1240	9
1240	10
1244	11
1243	10
1241	10
1246	9
1243	9
1243	8
1239	10
1243	10
1240	11
1243	10
1243	10
1242	9
1244	10
1245	9
1242	12
1239	10
1242	10
1242	11
1243	12
1243	10
1242	9
1243	9
1242	9
1242	10
1245	9
1240	9
1242	10
1243	13
1244	8
1242	9
1243	9
1243	10
1241	11
1241	11
1240	12
1241	9
1241	10
1244	12
1241	10
1244	9
1242	10
1243	12
1246	9
1244	12
1243	13
1243	11
1242	10
1241	10
1242	11
1240	14
1242	11
1243	12
1241	10
1243	12
1244	10
1242	11
1243	12
1242	8
1241	8
1244	11
1241	9
1242	10
1241	11
1241	11
1242	9
1242	10
1243	11
1243	12
1242	10
1242	11
1243	10
1242	8
1243	12
1242	11
1244	11
1242	13
1237	10
1242	10
1241	9
1242	10
1242	10
1242	6
1244	10
1241	10
1241	6
1244	8
1242	9
1240	8
1244	13
1242	11
1241	8
1242	9
1242	11
1243	10
1242	9
1241	9
1240	12
1242	9
1241	9
1241	11
1241	15
1242	10
1243	5
1243	9
1242	13
1245	8
1241	8
1242	12
1241	10
1240	8
1241	10
1241	9
1242	12
1243	10
1241	9
1241	16
1245	9
1236	7
1244	11
1241	11
1240	10
1240	11
1242	10
1241	8
1242	14
1245	13
1242	11
1240	13
1241	9
1239	11
1243	10
1242	12
1242	12
1241	11
1242	9
1240	10
1240	9
1245	10
1242	12
1241	7
1241	8
1241	9
1246	10
1243	9
1243	11
1242	11
1241	11
1242	8
1242	9
1243	11
1244	10
1242	10
1238	10
1243	12
1242	12
1242	8
1239	12
1242	10
1242	12
1242	9
1242	10
1241	13
1240	10
1239	7
1241	10
1242	8
1244	11
1243	10
1240	13
1244	9
1243	10
1243	12
1243	8
1239	9
1241	10
1242	10
1243	10
1242	9
1241	7
1242	14
1241	10
1242	14
1241	12
1243	10
1244	11
1232	12
1242	12
1242	10
1242	11
1241	2
1242	11
1239	10
1241	11
1242	10
1241	11
1241	10
1241	13
1240	10
1238	10
1241	9
1238	12
1241	11
1241	12
1240	11
1242	12
1241	10
1243	10
1243	12
1241	10
1241	9
1241	11
1240	12
1243	10
1241	11
1241	9
1240	10
1241	11
1240	11
1240	11
1240	12
1249	11
1241	10
1240	9
1241	12
1242	11
1240	10
1241	13
1239	10
1243	12
1238	12
1239	13
1242	10
1242	20
1236	12
1241	8
1240	10
1239	6
1243	12
1237	14
1242	9
1239	13
1246	10
1240	13
1241	10
1238	12
1241	11
1240	13
1241	11
1238	13
1241	11
1240	12
1241	11
1240	14
1240	17
1241	11
1240	11
1241	13
1241	11
1239	11
1241	11
1241	13
1240	9
1240	13
1243	14
1243	14
1240	14
1240	9
1241	12
1239	15
1241	12
1240	14
1239	16
1239	16
1241	11
1238	10
1241	11
1240	12
1239	12
1239	14
1244	11
1241	14
1241	13
1240	13
1239	13
1241	11
1241	14
1237	13
1240	12
1240	15
1241	15
1239	12
1240	10
1238	13
1243	14
1240	10
1239	10
1240	13
1238	12
1238	11
1240	9
1239	14
1241	12
1243	13
1240	10
1241	9
1242	10
1241	20
1239	14
1239	13
1239	12
1241	13
1240	13
1239	11
1242	11
1238	12
1239	12
1243	15
1239	14
1239	13
1240	14
1240	11
1238	13
1239	12
1242	14
1238	13
1236	13
1240	10
1240	14
1240	14
1241	11
1239	13
1240	13
1238	14
1239	13
1241	14
1241	14
1239	15
1239	14
1240	14
1240	11
1236	18
1240	13
1239	14
1238	13
1237	13
1240	14
1237	14
1240	10
1241	12
1238	14
1239	13
1239	14
1238	14
1240	12
1237	13
1238	14
1239	12
1238	15
1239	16
1238	14
1237	19
1238	11
1239	13
1240	14
1236	15
1235	16
1236	13
1234	12
1237	16
1235	15
1238	18
1239	15
1235	16
1238	16
1241	11
1238	14
1237	17
1236	13
1238	16
1238	16
1238	19
1238	12
1238	14
1241	12
1238	16
1237	15
1237	16
1238	17
1238	11
1237	14
1237	17
1238	17
1238	17
1239	19
1236	19
1239	14
1236	19
1238	16
1238	16
1238	14
1236	16
1239	16
1237	16
1237	17
1237	18
1236	18
1238	16
1238	18
1233	18
1238	18
1236	19
1237	17
1235	21
1235	19
1237	18
1228	17
1236	18
1238	18
1236	17
1236	18
1235	17
1235	20
1235	19
1234	18
1233	20
1233	18
1234	19
1233	19
