ADC1	ADC2
1247	36
1244	39
1247	41
1244	36
1244	40
1246	36
1247	38
1245	37
1245	37
1246	40
1247	37
1247	38
1245	37
1245	37
1247	38
1246	39
1244	36
1245	38
1245	38
1248	39
1245	40
1251	38
1246	40
1247	39
1247	38
1247	36
1246	38
1245	42
1246	37
1246	45
1245	37
1248	42
1246	37
1244	40
1247	37
1243	37
1247	40
1246	39
1246	39
1246	41
1245	38
1247	39
1246	40
1236	38
1246	40
1247	38
1248	39
1245	39
1245	38
1246	41
1245	39
1241	41
1245	37
1245	37
1246	24
1247	41
1245	41
1245	40
1246	39
1243	41
1245	42
1245	41
1244	42
1245	42
1245	42
1242	42
1246	41
1246	40
1246	40
1244	39
1244	42
1244	38
1242	42
1246	40
1245	39
1244	39
1244	40
1244	39
1246	39
1246	41
1246	41
1243	41
1245	40
1246	40
1245	44
1246	39
1243	40
1245	40
1243	44
1243	42
1245	44
1245	41
1246	42
1246	41
1253	41
1246	42
1243	43
1245	42
1244	47
1245	44
1247	43
1246	43
1241	42
1245	42
1246	42
1246	43
1246	43
1243	44
1245	42
1244	41
1244	43
1244	43
1243	43
1245	46
1245	44
1246	44
1246	46
1248	28
1246	46
1242	44
1241	44
1244	45
1246	48
1248	43
1244	46
1244	45
1244	44
1244	43
1245	40
1245	49
1245	43
1245	43
1241	46
1242	47
1243	45
1246	45
1245	45
1244	45
1246	45
1244	49
1242	48
1243	48
1245	50
1245	46
1246	48
1246	46
1244	49
1247	48
1245	49
1246	48
1247	48
1243	49
1243	47
1244	46
1244	46
1243	52
1245	47
1244	47
1245	47
1244	45
1241	51
1245	48
1244	48
1244	48
1245	48
1247	52
1246	45
1245	51
1244	52
1245	48
1245	48
1245	51
1245	48
1243	52
1250	51
1243	49
1244	52
1247	46
1243	54
1244	55
1246	50
1249	52
1242	48
1243	52
1242	51
1245	49
1245	53
1242	52
1247	54
1245	54
1243	54
1242	46
1245	54
1244	55
1241	53
1244	55
1247	52
1245	56
1246	55
1243	53
1244	53
1243	54
1241	53
1242	57
1246	54
1246	55
1244	56
1243	58
1244	61
1244	58
1244	57
1244	59
1245	56
1244	57
1243	60
1244	62
1243	59
1244	56
1243	58
1245	60
1244	60
1242	60
1241	57
1243	59
1245	62
1244	58
1244	60
1243	63
1244	61
1247	65
1245	62
1243	65
1245	64
1247	62
1246	64
1247	64
1243	64
1241	66
1244	65
1243	61
1244	64
1243	66
1242	64
1244	63
1243	67
1243	67
1246	66
1247	71
1241	66
1243	64
1243	67
1242	68
1243	58
1241	68
1245	70
1240	67
1243	72
1243	70
1241	68
1247	69
1246	69
1244	68
1247	72
1243	74
1243	75
1241	71
1242	71
1242	73
1244	72
1244	74
1246	72
1242	76
1245	72
1241	75
1243	75
1244	71
1244	75
1244	74
1243	76
1239	79
1240	77
1240	77
1243	74
1244	78
1243	78
1244	78
1243	80
1243	79
1242	83
1242	84
1242	81
1237	79
1241	84
1241	85
1241	84
1241	85
1242	82
1243	87
1240	86
1243	85
1242	84
1241	86
1243	81
1242	90
1242	89
1243	88
1237	88
1242	90
1242	89
1244	88
1242	86
1241	94
1243	89
1240	90
1242	91
1242	94
1241	93
1240	101
1242	94
1242	93
1241	97
1243	96
1240	98
1239	99
1242	96
1242	94
1240	100
1240	99
1238	101
1243	98
1240	103
1240	102
1237	105
1240	103
1245	104
1241	106
1242	103
1243	104
1242	108
1241	105
1242	104
1244	113
1240	107
1238	109
1245	112
1239	112
1240	110
1238	109
1240	114
1241	117
1240	113
1241	117
1242	116
1236	117
1240	116
1240	112
1241	118
1237	115
1241	122
1242	125
1241	120
1241	124
1241	124
1242	120
1239	122
1241	124
1241	126
1239	126
1238	128
1240	129
1239	130
1241	131
1240	132
1248	132
1238	132
1241	132
1240	133
1238	133
1240	134
1241	136
1237	137
1238	138
1238	140
1237	140
1239	140
1237	140
1239	145
1239	143
1241	142
1239	147
1240	149
1241	147
1239	147
1237	150
1240	149
1239	152
1238	150
1241	154
1237	153
1239	158
1239	158
1237	158
1239	161
1238	160
1239	160
1238	165
1235	160
1237	161
1239	161
1238	169
1240	164
1235	169
1239	170
1236	167
1242	170
1230	172
1238	173
1238	176
1240	174
1239	176
1235	181
1238	179
1243	178
1237	183
1236	180
1236	184
1236	184
1236	187
1237	187
1237	186
1237	189
1237	191
1235	194
1239	193
1236	193
1234	197
1235	197
1236	200
1236	198
1235	200
1234	201
1235	202
1236	206
1237	208
1236	208
1233	210
1237	210
1233	213
1235	219
1235	219
1232	221
1234	225
1235	222
1235	223
1235	223
1236	225
1235	227
1237	230
1236	232
1236	232
1233	235
1234	234
1234	239
1236	241
1234	242
1233	241
1236	242
1233	245
1233	245
1232	248
1236	249
1235	253
1233	249
1235	257
1232	253
1232	261
1235	258
1234	263
1234	264
1232	268
1234	265
1232	269
1232	271
1233	273
1233	271
1234	275
1236	278
1230	282
1230	280
1230	286
1234	281
1228	288
1232	290
1235	290
1232	292
1225	295
1231	298
1232	297
1230	302
1230	302
1232	303
1228	308
1231	306
1226	309
1231	307
1232	314
1230	318
1232	320
1231	322
1231	325
1228	328
1229	330
1231	326
1228	335
1230	332
1229	336
1231	338
1230	341
1229	338
1229	341
1231	346
1228	351
1229	351
1228	354
1229	353
1225	358
1230	359
1227	365
1227	364
1227	368
1229	368
1229	372
1227	376
1227	376
1227	378
1231	378
1226	381
1226	383
1228	392
1227	392
1225	391
1228	397
1222	399
1225	401
1225	402
1225	407
1228	408
1224	412
1228	414
1225	416
1226	418
1224	424
1225	424
1225	431
1224	430
1220	438
1223	433
1224	442
1224	443
1222	444
1223	444
1225	449
1222	451
1222	456
1223	457
1220	466
1223	464
1222	474
1222	470
1221	476
1223	479
1222	501
1221	485
1217	486
1222	490
1219	500
1222	496
1220	502
1221	503
1221	508
1222	512
1219	512
1218	515
1219	518
1220	521
1219	526
1220	528
1217	532
1219	533
1217	538
1220	536
1218	554
1217	545
1219	555
1217	559
1217	561
1218	560
1217	565
1216	568
1216	568
1215	573
1218	584
1217	584
1216	594
1213	589
1214	602
1215	600
1216	608
1215	605
1214	617
1212	616
1215	623
1215	622
1212	622
1214	629
1213	636
1212	635
1212	640
1212	646
1213	657
1213	659
1211	661
1212	661
1211	668
1209	672
1210	676
1212	678
1210	687
1212	690
1209	694
1213	696
1208	708
1209	703
1207	717
1210	712
1208	724
1208	721
1206	726
1208	729
1207	740
1205	746
1205	744
1207	749
1209	757
1207	755
1203	765
1205	767
1205	779
1204	775
1206	780
1201	783
1205	790
1203	796
1204	803
1202	804
1199	814
1203	815
1204	824
1206	826
1201	835
1211	830
1201	842
1201	844
1199	849
1201	856
1201	861
1198	863
1198	873
1198	875
1201	888
1199	908
1197	900
1195	898
1197	907
1197	908
1197	913
1194	920
1195	924
1192	929
