ADC1	ADC2
48	32
49	29
50	32
49	32
48	28
50	29
51	30
49	30
48	30
52	29
48	26
50	30
49	35
48	32
48	28
50	28
50	32
50	28
48	30
48	32
49	30
51	30
50	30
50	30
49	28
49	29
49	35
47	35
49	29
51	29
48	33
49	32
52	33
49	29
47	30
50	32
48	31
49	33
50	31
48	30
50	29
50	33
48	28
49	27
51	34
50	32
50	28
49	30
49	29
51	31
47	34
48	29
50	32
52	32
49	29
48	30
48	28
50	30
50	30
49	34
48	30
48	30
50	30
49	31
51	33
50	30
50	32
51	30
49	31
50	28
50	30
47	30
50	32
48	30
48	29
49	30
49	30
50	30
50	30
51	29
48	31
50	29
51	29
53	30
49	30
48	29
49	30
51	32
50	32
48	32
50	30
51	30
48	29
49	33
54	29
49	29
47	30
49	30
48	29
51	29
49	30
50	28
50	30
49	31
50	30
48	32
48	26
46	31
48	34
50	31
48	30
47	33
50	31
52	32
49	30
50	31
49	31
46	32
50	33
51	29
50	32
50	25
49	32
44	32
50	32
52	26
50	30
49	26
49	29
49	31
51	28
50	31
49	32
46	30
49	33
49	33
49	30
49	28
48	30
50	34
50	32
50	30
51	32
49	32
49	29
49	32
49	30
50	32
48	32
50	30
46	31
48	29
49	29
49	32
48	31
48	32
48	32
49	32
51	31
52	32
49	31
48	29
49	30
50	32
50	31
52	32
51	32
48	30
48	32
49	30
48	34
47	30
48	29
48	32
49	28
50	32
50	33
49	30
49	28
49	28
48	28
50	31
50	29
51	33
47	28
46	27
50	31
50	30
48	31
49	33
50	33
50	33
49	32
49	30
49	33
48	32
49	30
52	36
52	29
48	32
50	32
49	29
48	30
48	32
50	30
50	32
49	28
48	31
48	29
50	32
50	29
49	33
53	31
47	31
49	32
49	32
49	32
49	34
49	30
49	30
50	30
49	30
48	31
48	32
49	33
50	32
50	31
52	32
48	31
47	27
49	31
49	30
52	27
52	31
51	33
50	32
51	29
49	29
50	30
49	27
48	28
50	30
50	30
49	32
47	30
49	30
49	31
52	32
49	30
49	32
49	29
48	31
51	30
49	33
50	30
47	28
49	28
51	32
50	30
51	30
48	32
48	34
50	33
50	32
52	33
49	32
48	28
48	31
49	29
49	31
48	29
50	34
47	33
50	30
48	31
50	30
49	30
50	32
51	32
50	31
48	32
49	32
50	29
50	32
48	31
52	29
49	30
48	29
49	32
49	31
47	31
51	32
49	32
48	30
50	45
50	30
49	31
48	29
50	33
50	33
50	32
47	32
51	29
51	27
49	30
48	29
49	30
48	32
52	31
50	31
50	29
48	32
47	32
49	34
50	32
50	34
49	28
48	32
48	32
48	30
49	29
50	31
45	30
46	29
49	28
51	29
52	31
50	30
48	32
48	29
49	31
52	30
48	33
48	31
48	30
50	30
51	29
52	28
49	28
48	23
48	33
51	32
51	33
49	27
49	30
48	33
49	28
48	31
48	31
49	32
48	29
48	29
49	29
50	30
49	31
49	28
48	29
49	28
50	31
48	30
51	30
48	30
49	30
50	28
50	31
49	30
48	32
48	30
49	32
48	30
49	30
46	30
51	31
52	32
52	28
49	30
49	30
47	31
48	29
50	32
51	32
49	27
49	32
50	29
46	30
50	29
49	29
46	29
48	29
50	33
50	32
50	28
49	28
48	32
51	32
49	31
52	30
47	27
48	29
51	29
51	32
51	34
49	30
48	28
46	31
50	33
50	30
50	33
48	32
50	34
48	31
48	30
49	30
49	34
49	34
48	27
45	32
50	34
49	32
50	28
48	29
49	31
49	32
47	29
51	32
49	32
50	32
50	32
50	33
48	33
50	33
48	31
49	33
49	28
51	30
52	32
48	30
50	30
46	27
52	30
48	29
48	29
51	30
46	25
46	29
50	29
49	33
49	29
46	29
48	29
49	28
51	30
49	32
48	33
50	33
51	31
48	30
49	31
50	32
49	30
51	29
47	28
47	27
50	32
48	28
48	29
49	32
50	32
53	32
50	30
47	30
48	30
48	29
48	30
49	29
48	30
51	30
52	31
49	32
48	30
49	32
48	27
49	30
46	29
49	29
48	33
50	32
50	30
49	29
46	30
49	34
48	30
49	32
49	29
50	36
52	33
49	31
48	30
48	28
48	29
47	32
50	32
48	31
48	29
52	30
49	30
48	32
48	32
48	29
48	32
49	30
51	31
49	32
48	30
49	33
46	30
49	28
48	35
49	33
51	33
45	34
48	31
45	29
49	32
50	32
50	28
49	29
50	32
49	32
51	32
51	29
46	29
52	32
51	32
50	32
49	31
47	27
50	30
48	32
48	32
48	32
49	32
48	32
48	31
48	28
49	33
46	30
50	32
49	29
48	26
48	28
55	30
49	30
49	28
48	30
48	26
48	29
49	30
49	30
49	29
48	29
49	32
50	31
48	32
50	32
53	28
49	30
48	32
52	30
49	29
49	32
49	29
46	31
47	32
48	30
50	29
49	31
50	32
48	29
46	31
49	30
51	33
50	32
50	29
50	34
50	29
49	29
48	33
47	32
48	30
49	27
51	31
48	31
50	31
50	31
50	30
49	27
51	28
50	28
48	34
47	29
50	32
52	32
49	34
49	32
50	29
50	31
52	29
48	28
46	32
47	28
51	32
48	28
49	32
48	27
49	27
49	30
50	30
48	29
48	33
48	34
49	31
50	32
48	28
48	34
48	29
48	30
48	31
48	30
49	34
51	29
48	25
48	29
50	30
49	32
50	32
52	32
48	29
49	25
48	33
50	30
49	29
49	30
48	28
49	31
49	30
49	32
49	30
51	32
49	30
50	32
50	26
46	31
49	32
51	30
49	32
52	29
49	30
51	27
49	30
50	30
50	29
48	26
49	29
50	32
48	31
49	32
48	29
49	30
50	30
50	30
51	28
50	34
49	32
48	28
45	29
50	32
49	30
51	32
49	30
50	30
51	33
50	30
50	29
50	30
48	31
48	30
48	28
46	28
49	30
48	29
49	28
50	29
47	30
49	30
