ADC1	ADC2
3009	21
2788	34
3207	33
2895	29
2822	42
3194	28
2835	29
3094	44
3120	26
2804	28
3195	36
3014	24
2793	32
3216	33
2903	25
2821	41
3197	29
2837	26
3093	42
3123	27
2809	31
3197	39
3017	22
2797	30
3219	33
2908	26
2825	40
3201	28
2840	29
3099	46
3129	27
2813	26
3199	36
3022	11
2799	14
3218	10
2911	19
2826	38
3203	27
2842	28
3096	50
3133	28
2812	32
3202	40
3029	26
2799	32
3221	31
2913	24
2828	39
3205	28
2843	29
3099	29
3137	17
2816	16
3205	36
3031	25
2801	30
3220	32
2921	22
2828	40
3208	27
2853	26
3099	46
3138	27
2818	30
3202	38
3034	25
2807	36
3224	37
2922	28
2829	40
3211	27
2851	26
3100	51
3135	26
2820	30
3202	38
3033	25
2808	27
3225	33
2922	26
2823	39
3211	29
2852	27
3096	43
3143	17
2823	20
3209	26
3039	24
2807	32
3224	32
2921	26
2833	40
3214	32
2855	27
3099	46
3139	25
2820	24
3203	28
3038	17
2813	20
3223	32
2923	28
2831	38
3217	27
2858	26
3097	45
3144	28
2826	28
3205	37
3041	22
2810	32
3226	34
2925	22
2830	38
3212	26
2860	32
3093	48
3145	27
2821	30
3205	41
3040	24
2808	34
3224	34
2923	25
2831	40
3213	28
2855	30
3084	48
3143	29
2822	30
3202	38
3039	24
2807	33
3230	34
2926	26
2830	38
3212	31
2855	30
3092	42
3137	32
2824	30
3201	37
3036	25
2803	31
3225	33
2924	29
2825	37
3210	27
2848	28
3092	46
3141	25
2819	31
3204	34
3038	24
2804	27
3226	34
2920	25
2830	38
3211	32
2849	30
3096	45
3137	26
2815	29
3204	34
3031	24
2806	32
3218	29
2921	27
2827	38
3207	31
2851	27
3094	46
3133	29
2814	29
3204	36
3031	24
2805	32
3218	36
2914	28
2825	36
3207	30
2845	30
3092	44
3134	24
2816	29
3205	36
3029	23
2804	31
3221	32
2913	27
2821	35
3205	30
2849	28
3093	45
3132	26
2816	34
3197	35
3027	28
2800	32
3215	34
2914	26
2822	37
3206	29
2842	27
3088	44
3132	28
2811	28
3198	36
3030	23
2798	31
3214	29
2909	26
2813	38
3201	30
2839	29
3081	48
3129	25
2809	31
3193	33
3023	23
2791	34
3213	36
2912	25
2811	41
3199	30
2838	30
3071	45
3128	28
2805	29
3188	40
3027	24
2792	32
3209	32
2909	26
2804	37
3193	30
2837	27
3065	46
3130	26
2797	29
3181	38
3022	24
2783	29
3200	38
2902	26
2797	37
3195	29
2832	28
3060	44
3123	26
2797	29
3176	40
3022	27
2780	33
3202	32
2906	24
2795	39
3192	30
2825	30
3053	49
3120	28
2795	29
3177	40
3020	29
2776	32
3200	32
2903	29
2791	39
3187	34
2826	28
3047	45
3116	28
2792	28
3173	37
3018	25
2775	32
3197	31
2906	25
2791	36
3189	28
2824	28
3042	48
3125	28
2794	31
3167	39
3023	26
2774	34
3196	33
2906	26
2791	35
3190	31
2828	26
3037	49
3120	24
2791	30
3171	37
3021	22
2780	32
3195	34
2904	27
2790	34
3191	32
2826	31
3037	50
3123	28
2790	28
3168	38
3023	26
2778	29
3197	37
2909	23
2790	36
3188	30
2827	24
3031	49
3124	28
2793	29
3172	38
3028	24
2779	28
3197	33
2910	27
2788	33
3190	29
2829	26
3017	53
3126	26
2799	29
3166	38
3023	27
2773	34
3196	33
2906	29
2787	34
3188	29
2829	28
3033	55
3126	28
2794	32
3168	36
3026	26
2778	32
3197	29
2906	26
2788	32
3189	27
2829	27
3031	49
3123	29
2794	29
3164	38
3027	25
2777	27
3194	33
2906	26
2793	35
3191	32
2828	26
3033	48
3126	27
2791	33
3170	35
3023	24
2777	34
3203	36
2910	27
2793	33
3191	33
2832	27
3038	49
3124	26
2795	30
3173	36
3028	24
2781	30
3198	32
2908	24
2792	36
3194	29
2830	30
3039	49
3124	29
2795	30
3171	37
3029	21
2780	29
3200	32
2912	28
2795	36
3191	31
2832	28
3046	48
3132	27
2799	29
3185	36
3026	25
2783	30
3205	33
2914	26
2800	37
3201	32
2837	26
3054	50
3134	28
2800	30
3182	38
3035	25
2793	34
3210	32
2916	27
2809	36
3205	29
2842	26
3063	49
3136	29
2809	31
3187	38
3036	22
2791	33
3209	33
2919	24
2807	40
